user1,user2,similarity,match_prob,match,artificial intelligence_1,artificial intelligence_2,machine learning_1,machine learning_2,data science_1,data science_2,hackathon_1,hackathon_2,full stack development_1,full stack development_2,fintech_1,fintech_2,ui/ux design_1,ui/ux design_2,cybersecurity_1,cybersecurity_2,web development_1,web development_2,app development_1,app development_2,cloud computing_1,cloud computing_2,deep learning_1,deep learning_2,robotics_1,robotics_2,research_1,research_2,blockchain_1,blockchain_2,entrepreneurship_1,entrepreneurship_2,vibecoding_1,vibecoding_2,collaboration_1,collaboration_2,trading_1,trading_2,product management_1,product management_2
User9,User130,0.0,0.06297335605699649,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
User53,User164,0.07204381596421111,0.09383044110641164,0,10,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,6,0,0,0,0
User101,User157,0.30632217848756416,0.29690768590464617,0,10,5,0,0,0,0,0,0,7,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
User30,User162,0.15195182067672958,0.14328261588948668,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,9,0
User31,User32,0.0,0.06297335605699649,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
User88,User93,0.18648094329758935,0.1706377221643094,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
User24,User155,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,2,0,0,0,0,0,9,0
User96,User116,0.26590801173915524,0.24888797186306943,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,7,4,0,6,0,0,0,0,0,0,0,0,0,0
User74,User137,0.3772776389454069,0.3926148098493792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,7,10,0,0,0,0,10,0,0,0,0,10,0,0
User179,User190,0.0,0.06297335605699649,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,8,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
User49,User104,0.18349396085439343,0.1681163574402109,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
User45,User57,0.27529888064467417,0.25956960920115724,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,5,0,0,0,4,3,0,0,0,0
User97,User142,0.0,0.06297335605699649,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
User125,User165,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,5,0,0,0,0,0,0,8,0,0,0,6
User14,User119,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0
User54,User199,0.0,0.06297335605699649,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,1
User62,User73,0.0,0.06297335605699649,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0
User82,User177,0.0,0.06297335605699649,0,0,0,0,0,0,10,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,7
User29,User200,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,9,0,0,0,0,2
User181,User182,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,5,0,7,0,0,7,0,0,0,0,0,0,0,0
User11,User58,0.2921186973360886,0.27943059105793483,0,0,0,0,0,0,0,8,5,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
User161,User167,0.4729070414868385,0.5343065738976497,1,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,9,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0
User21,User178,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,8,0,0,0,0,0,0,5,0
User9,User21,0.0,0.06297335605699649,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,6,0,0,0,0,5
User9,User29,0.3277848207668088,0.3244729394690428,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,9,0,0,0,0
User8,User157,0.0,0.06297335605699649,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
User119,User139,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
User9,User63,0.2651339743776502,0.24802078072324782,0,0,0,0,9,10,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0
User3,User98,0.0,0.06297335605699649,0,4,0,0,0,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0
User21,User161,0.4297218286123331,0.4696202105695637,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,5,0
User91,User102,0.0,0.06297335605699649,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,0
User47,User103,0.3834128905580745,0.4014270321571546,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,9,0,0,0
User24,User147,0.0,0.06297335605699649,0,0,10,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0
User7,User159,0.33309654883651324,0.33149731410518624,0,0,0,0,0,6,0,10,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
User30,User82,0.22030256079226748,0.20130071354010234,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,2,0,0,0,0,9,0
User49,User134,0.0,0.06297335605699649,0,0,0,0,10,2,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
User150,User154,0.0,0.06297335605699649,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,4,6,0,0,0,0,1,0,0,0,0
User90,User120,0.07326037058119582,0.09445291859170106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,4,0,0,9,1
User93,User137,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,5,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0
User28,User65,0.0,0.06297335605699649,0,0,0,0,4,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0
User19,User173,0.2551279323919679,0.236993758584482,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
User157,User183,0.0,0.06297335605699649,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
User83,User189,0.16055756769971896,0.14973836199350682,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5
User155,User185,0.12994686259757507,0.12782601747460703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,10,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,5
User12,User197,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0
User117,User146,0.31674532408166706,0.31012648142518534,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0
User3,User12,0.0,0.06297335605699649,0,4,0,0,0,9,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
User2,User23,0.0,0.06297335605699649,0,0,0,0,0,1,0,10,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0
User22,User177,0.0,0.06297335605699649,0,5,0,0,0,0,10,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7
User110,User111,0.0,0.06297335605699649,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
User145,User179,0.20407100865801756,0.1860968792943045,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
User106,User115,0.0,0.06297335605699649,0,0,0,4,0,4,0,0,0,0,0,0,10,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
User108,User115,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,5,0,0,0
User11,User104,0.2696799449852968,0.25314278406884794,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
User6,User44,0.0,0.06297335605699649,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
User38,User72,0.0,0.06297335605699649,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
User51,User98,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,6,0,0,0,0,9,0,10,0,0,0,0,4,0,0,0,0,0,0,0
User39,User85,0.0,0.06297335605699649,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
User2,User70,0.0,0.06297335605699649,0,0,6,0,0,1,0,10,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
User58,User146,0.0,0.06297335605699649,0,0,0,0,10,0,6,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0
User83,User193,0.0,0.06297335605699649,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,2,0,0
User77,User190,0.32857379924231295,0.32551141876604806,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
User21,User59,0.2243441386460217,0.20522776458669112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,5,8
User103,User182,0.0,0.06297335605699649,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
User158,User165,0.32417635938924316,0.3197454526542985,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,4,8,0,0,0,6
User60,User109,0.0,0.06297335605699649,0,0,0,5,0,1,0,0,2,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
User73,User171,0.0,0.06297335605699649,0,0,0,7,0,0,7,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6
User15,User63,0.3458878808082743,0.34871946268968135,0,0,0,5,9,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
User25,User191,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,6,0
User38,User173,0.0,0.06297335605699649,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
User7,User92,0.0,0.06297335605699649,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
User50,User168,0.5355947466554029,0.6256426361787872,1,0,0,10,10,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0
User19,User175,0.0,0.06297335605699649,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
User40,User108,0.10866268989366643,0.11425221150904342,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,0,0,5,0,0
User60,User105,0.0956689206214921,0.10659661162205455,0,0,6,5,0,1,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
User56,User156,0.47742929103557097,0.5410513214970473,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,8,0,0,0,0
User47,User109,0.0,0.06297335605699649,0,0,0,9,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,5
User26,User114,0.0,0.06297335605699649,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0
User65,User132,0.0,0.06297335605699649,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
User9,User114,0.0,0.06297335605699649,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0
User63,User146,0.449186585803008,0.49877988112635907,0,0,0,9,10,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0
User145,User192,0.41745444022843947,0.45133619821794974,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
User119,User171,0.0,0.06297335605699649,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,6
User65,User175,0.2915577184499175,0.2787533787818362,0,0,0,4,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User44,User46,0.0,0.06297335605699649,0,8,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0
User48,User142,0.0,0.06297335605699649,0,0,0,3,0,10,0,0,0,0,0,0,0,0,9,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
User38,User152,0.5604485383178051,0.6598646765525941,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,2,0,0,0,0
User40,User87,0.5860829646495666,0.6934924123838598,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,9,3,0,0,0,0,0,0,0,0,0,0,0
User70,User168,0.0,0.06297335605699649,0,6,0,0,10,0,0,0,0,0,6,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
User21,User65,0.0,0.06297335605699649,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,9,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0
User39,User84,0.0,0.06297335605699649,0,0,8,0,0,0,0,4,0,0,4,0,0,0,1,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User60,User194,0.0,0.06297335605699649,0,0,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0
User26,User60,0.0,0.06297335605699649,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
User108,User178,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,5,0,0,0
User42,User172,0.09075686330415038,0.10382221767048594,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,4,2,0,0,0,0
User30,User106,0.0,0.06297335605699649,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0
User76,User145,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,9,0,0,6,0,0,9,0,0,0,0,0,0,0,0,7,0,0,0,0,0
User72,User138,0.6438895077385465,0.7619385446787441,1,3,0,0,4,0,0,10,5,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User42,User121,0.5130494532504748,0.5934622267926258,1,3,0,0,0,7,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0
User73,User104,0.0,0.06297335605699649,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7
User51,User187,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0
User41,User186,0.0,0.06297335605699649,0,0,0,0,1,2,0,0,8,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
User37,User192,0.0,0.06297335605699649,0,0,2,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0
User4,User169,0.0,0.06297335605699649,0,9,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,7,0,0,0,0,0
User52,User97,0.4271943931103854,0.4658448648602126,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
User106,User145,0.0,0.06297335605699649,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,8,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User101,User198,0.7382066288490897,0.8493151530677626,1,10,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,7,0,0,0,0
User35,User76,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0
User19,User183,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5
User86,User181,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,7,3,0,0,0,0,0,0,0,1,0
User59,User113,0.5171965391047386,0.5994512651699628,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0
User125,User153,0.4539899450747864,0.505984631794969,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,5,9,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
User35,User181,0.36857707010037066,0.3802381370393688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,4,0,0,0,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,0,0,0
User66,User163,0.0,0.06297335605699649,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,8,0,0
User46,User101,0.1028036485251082,0.11074260335091507,0,0,10,6,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
User39,User61,0.11403258946932672,0.11755351571056011,0,0,5,0,0,0,0,4,0,0,8,0,0,0,0,9,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
User31,User114,0.41535072939380485,0.4482124837861227,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
User147,User155,0.0,0.06297335605699649,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0
User5,User111,0.17193741699991852,0.15864088733281292,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0
User156,User194,0.22591299788996205,0.20676739877147252,0,0,10,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,4,0,0,0,0
User64,User160,0.20018024336507503,0.18258687515626926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,0,0,0,0,0,9,6,0
User103,User121,0.0,0.06297335605699649,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
User7,User54,0.38395525522930435,0.40220920963572565,0,0,0,0,0,6,9,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
User175,User184,0.1983799002145385,0.18098020409925705,0,0,10,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
User95,User180,0.35147871093239985,0.35637614152214075,0,0,0,0,0,6,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,8,0,0,0
User18,User105,0.0,0.06297335605699649,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,10,0,0,0,0,0
User26,User106,0.0,0.06297335605699649,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
User20,User30,0.0,0.06297335605699649,0,0,0,0,0,0,0,7,0,10,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9
User36,User69,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,4,0,8,0
User132,User162,0.0,0.06297335605699649,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,0,0
User85,User170,0.41778637429367477,0.45182943050735364,0,0,0,0,0,10,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,7,0
User43,User143,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0
User36,User57,0.0,0.06297335605699649,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,4,0,8,0
